name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
_h1 d1 Q2,91,11,48,1,0,,,,_h1^2 d1 Q2,,,,
d1 j1,91,11,51,0,2,,,,h1 d1 j1,,,,
D h2^2 A',91,12,48,0,-1,,,,,,,,
h1^2 h3 g H1,91,12,51,0,1,,,,,,,,
_D h1^2 g2 g,91,13,49,1,-2,,,,,,,,
M^2 h1,91,13,49,0,0,,,,,,,,
h1 d1 e1 g,91,13,52,0,2,,,,h1^2 d1 e1 g,,,,
_P^2 h1^3 h6 c0,91,14,47,1,0,,,,_P^2 h1^4 h6 c0,,,,
_t D^2 h2 c1 g,91,15,47,1,0,,,,,,,,
M h2^2 g^2,91,16,52,0,-2,,,,,,,,
P^2 h1^4 h6 c0,91,16,49,0,0,,,,P^2 h1^5 h6 c0,,,,
M D h1^2 g,91,16,50,0,2,,,,,,,,
D^2 h2 g^2,91,17,50,0,-1,,D^2 h0 h2 g^2,,,,D^2 h2^2 g^2,,
g^3 n,91,17,53,0,1,,,,,,h2 g^3 n,,
D^2 h0 h2 g^2,91,18,50,0,0,,,,,,,,
D^2 h1 c0 e0^2,91,20,50,0,0,,,,,,,,
_P^10 h1^2 c0,91,44,46,1,0,h,P^11 h2,,loc,h,P^10 h0 d0,,
P^11 h2,91,45,46,0,0,,P^11 h0 h2,,,,P^10 h0^2 d0,,
P^11 h0 h2,91,46,46,0,0,,,,,,,,
g3,92,4,48,0,0,,h0 g3,,h1 g3,,h2 g3,,
h0 g3,92,5,48,0,0,,h0^2 g3,,,,h0 h2 g3,,
h0^2 g3,92,6,48,0,0,,h0^3 g3,,,,,,
h1 h4^2 D3,92,7,49,0,-1,,,,,,,,
h0^3 g3,92,7,48,0,1,,h0^4 g3,,,,,,
h1^2 h3 h6 g,92,8,50,0,-1,,,,,,,,
h0^4 g3,92,8,48,0,1,,h0^5 g3,,,,,,
h0^5 g3,92,9,48,0,-1,,,,,,,,
"h1 x91,8",92,9,49,0,1,,,,"h1^2 x91,8",,,,
"x92,10",92,10,48,0,-2,,"h0 x92,10",,,,,,
D1 h1^2 e1,92,10,51,0,0,,,,D1 h1^3 e1,,,,
_d1 j1,92,10,50,1,2,,,,_h1 d1 j1,,,,
"h0 x92,10",92,11,48,0,0,,,,,,,,
_h1^2 d1 Q2,92,12,49,1,-3,,,h,T Q2,,,,
h1 d1 j1,92,12,52,0,-1,,,,h1^2 d1 j1,,,,
"x92,12",92,12,48,0,1,,"h0 x92,12",,"h1 x92,12",,,,
_h1 d1 e1 g,92,12,51,1,3,,,,_h1^2 d1 e1 g,,,,
"h2 x89,12",92,13,52,0,-1,,,,,,,,
"h0 x92,12",92,13,48,0,1,,"h0^2 x92,12",,,,,,
h1^2 d1 e1 g,92,14,53,0,-1,,,,,,,,
"h0^2 x92,12",92,14,48,0,1,,,,,,,,
_t M h2^2 g^2,92,15,50,1,-1,h,M D h2^2 e0,,,h,M D h2^2 g,,
_P^2 h1^4 h6 c0,92,15,48,1,1,,,,_P^2 h1^5 h6 c0,,,,
M D h2^2 e0,92,16,50,0,-2,,,,,,,,
_t^2 D^2 h2 g^2,92,16,47,1,0,,,h,t D^3 h1 g,,,,
d1 g^3,92,16,54,0,2,,,,h1 d1 g^3,,h2 d1 g^3,,
_t D^2 h0 h2 g^2,92,17,48,1,-1,h,D^3 h2^2 d0,,,h,D^3 h2^2 e0,,
P^2 h1^5 h6 c0,92,17,50,0,1,,,,P^2 h1^6 h6 c0,,,,
D^3 h2^2 d0,92,18,48,0,-1,,,,,,,,
D h1 h3 g^3,92,18,53,0,1,,,,D h1^2 h3 g^3,,,,
h4^2 h6,93,3,48,0,0,,h0 h4^2 h6,,h1 h4^2 h6,,,4,h0^3 g3
h0 h4^2 h6,93,4,48,0,0,,h0^2 h4^2 h6,,,,,4,h0^4 g3
h1 g3,93,5,49,0,-1,,,,h1^2 g3,,,,
h0^2 h4^2 h6,93,5,48,0,1,,h0^3 h4^2 h6,,,,,4,h0^5 g3
h0^3 h4^2 h6,93,6,48,0,0,,,,,,,,
D h2^2 h6,93,7,48,0,0,,h0 . D h2^2 h6,,,,D h1^2 h3 h6,4,"h0 x92,10"
h0 . D h2^2 h6,93,8,48,0,0,,h0^2 . D h2^2 h6,,,,,,
h0^2 . D h2^2 h6,93,9,48,0,-2,,h0^3 . D h2^2 h6,,,,,,
D1 h2 e1,93,9,51,0,0,,,,,,,,
_D1 h1^2 e1,93,9,50,1,2,,,,_D1 h1^3 e1,,,,
"h1^2 x91,8",93,10,50,0,-1,,,,,,,,
h0^3 . D h2^2 h6,93,10,48,0,1,,h0^4 . D h2^2 h6,,,,,,
D1 h1^3 e1,93,11,52,0,-2,,,,,,,,
_h1 d1 j1,93,11,51,1,0,,,,_h1^2 d1 j1,,,,
h0^4 . D h2^2 h6,93,11,48,0,2,,,,,,,,
T Q2,93,13,50,0,-5,,,,,,,,
D D1 h0 e0,93,13,50,0,-3,,,,,,,,
h1^2 d1 j1,93,13,53,0,-1,,,,,,,,
P^2 h6 d0,93,13,48,0,1,,P^2 h0 h6 d0,,,,,,
"h1 x92,12",93,13,49,0,3,,,,"h1^2 x92,12",,,,
_h1^2 d1 e1 g,93,13,52,1,5,,,h,h3 g C'',,,,
P^2 h0 h6 d0,93,14,48,0,0,,P^2 h0^2 h6 d0,,,,,,
P^2 h0^2 h6 d0,93,15,48,0,-1,,,,,,,,
g^2 i1,93,15,54,0,1,,,,h1 g^2 i1,,,,
_P^2 h1^5 h6 c0,93,16,49,1,0,,,,_P^2 h1^6 h6 c0,,,,
t D^3 h1 g,93,17,48,0,-2,,,,,,,,
h1 d1 g^3,93,17,55,0,0,,,,h1^2 d1 g^3,,,,
M c0 g^2,93,17,53,0,2,,,,,,,,
P^2 h1^6 h6 c0,93,18,51,0,0,,,,,,,,
D h1^2 h3 g^3,93,19,54,0,0,,,,,,,,
_P^11 h1^4,93,47,47,1,0,,,,loc,,,,
h1 h4^2 h6,94,4,49,0,0,,,,,,,,
h1^2 g3,94,6,50,0,-1,,,,,,,,
h6 n,94,6,49,0,1,,,,,,h2 h6 n,,
_D1 h2 e1,94,8,50,1,0,,,,,,,,
"y94,10",94,10,50,0,-2,,,,,,,,
_D1 h1^3 e1,94,10,51,1,0,,,,,,,,
_B7 d1,94,10,50,1,2,,,,,,,,
_h1^2 d1 j1,94,12,52,1,-2,,,,,,,,
D d1 e1,94,12,51,0,0,,,,,,,,
"_h1^2 x91,11",94,12,49,1,2,,,,,,,,
_t^2 g^2 i1,94,14,51,1,-2,,,,,,,4,P^2 h1^6 h6 c0
"h1^2 x92,12",94,14,50,0,0,,,,,,,,
h3 g C'',94,14,53,0,2,,,,,,,,
D^2 M h1,94,15,49,0,0,,,,D^2 M h1^2,,,,
h1 g^2 i1,94,16,55,0,-1,,,,h1^2 g^2 i1,,,,
_h1 d1 g^3,94,16,54,1,1,,,,_h1^2 d1 g^3,,,,
_P^2 h1^6 h6 c0,94,17,50,1,0,,,,,,,,
D^2 h2^2 g^2,94,18,52,0,-2,,,,,,D^2 h1^2 h3 g^2,,
h2 g^3 n,94,18,55,0,0,,,,,,,,
h1^2 d1 g^3,94,18,56,0,2,,,,,,,,
h1^14 h6 e0,94,19,56,0,-1,,,,h1^15 h6 e0,,,,
D^3 c0 d0,94,19,49,0,1,,,,D^3 h1 c0 d0,,,,
P^10 d0,94,44,48,0,0,,P^10 h0 d0,,,,,,
P^10 h0 d0,94,45,48,0,0,,P^10 h0^2 d0,,,,,,
P^10 h0^2 d0,94,46,48,0,0,,,,,,,,
h2 g3,95,5,50,0,-1,,h0 h2 g3,,,,,,
h6 d1,95,5,50,0,1,,,,h1 h6 d1,,h2 h6 d1,,
h0 h2 g3,95,6,50,0,0,,,,,,,,
D h1 h3 h6,95,7,49,0,0,,,,D h1^2 h3 h6,,,,
"h1 x94,8",95,9,50,0,0,,,,"h1^2 x94,8",,,,
"D x71,6",95,10,50,0,0,,,,,,,,
e1 Q2,95,11,51,0,-1,,,,,,,,
"x95,11",95,11,51,0,1,,,,,,,,
_h3 g C'',95,13,52,1,0,,,,,h,e0 g A',,
g^2 B6,95,15,54,0,0,,,,,,,,
M D h2^2 g,95,16,52,0,-2,,,,,,,,
D^2 M h1^2,95,16,50,0,0,,,,,,,,
P^3 h6 c0,95,16,49,0,2,,,,P^3 h1 h6 c0,,,,
h2 d1 g^3,95,17,56,0,-3,,,,,,h2^2 d1 g^3,,
h1^2 g^2 i1,95,17,56,0,-1,,,,h1^3 g^2 i1,,,,
_h1^2 d1 g^3,95,17,55,1,1,,,h,g^3 T,,,,
_t D^2 h2^2 g^2,95,17,50,1,3,h,D^3 h2^2 e0,,,h,D^3 h2^2 g,,
D^3 h2^2 e0,95,18,50,0,0,,,,,,,,
h1^15 h6 e0,95,20,57,0,-1,,,,,,,,
D^3 h1 c0 d0,95,20,50,0,1,,,,,,,,
P^6 D h0^5 i,95,40,48,0,0,,P^6 h0^4 Q',,,,,4,P^10 d0
P^6 h0^4 Q',95,41,48,0,0,,P^6 h0^5 Q',,,,,4,P^10 h0 d0
P^6 h0^5 Q',95,42,48,0,0,,P^6 h0^6 Q',,,,,4,P^10 h0^2 d0
P^6 h0^6 Q',95,43,48,0,0,,P^6 h0^7 Q',,,,,,
P^6 h0^7 Q',95,44,48,0,0,,P^6 h0^8 Q',,,,,,
P^6 h0^8 Q',95,45,48,0,0,,P^6 h0^9 Q',,,,,,
P^6 h0^9 Q',95,46,48,0,0,,P^6 h0^10 Q',,,,,,
P^6 h0^10 Q',95,47,48,0,0,,P^6 h0^11 Q',,,,,,
P^6 h0^11 Q',95,48,48,0,0,,,,,,,,
h6 p,96,5,50,0,0,,,,,,,,
h1 h6 d1,96,6,51,0,0,,,,h1^2 h6 d1,,,,
D h1^2 h3 h6,96,8,50,0,-1,,,,,,,,
"x96,8",96,8,50,0,1,,,,"h1 x96,8",,,,
"h1^2 x94,8",96,10,51,0,0,,,,,,,,
t D D1 g,96,12,51,0,-1,,,,t D D1 h1 g,,,,
e1^2 g,96,12,54,0,1,,,,h1 e1^2 g,,h1^2 d1 k1,,
"g x76,9",96,13,52,0,-1,,,,,,,,
D D1 h0 g,96,13,52,0,1,,,,,,,,
D^2 M h2,96,15,50,0,0,,D^2 M h0 h2,,,,D^2 M h2^2,,
D^2 M h0 h2,96,16,50,0,-2,,,,,,,,
_h1^2 g^2 i1,96,16,55,1,0,,,,_h1^3 g^2 i1,,,,
_t h2 d1 g^3,96,16,54,1,2,,,h,D h1 d1 g^2,,,,
P^3 h1 h6 c0,96,17,50,0,0,,,,P^3 h1^2 h6 c0,,,,
D^2 h1 h3 g^2,96,18,53,0,-2,,,,D^2 h1^2 h3 g^2,,,,
h1^3 g^2 i1,96,18,57,0,0,,,,h1^4 g^2 i1,,,,
g^3 T,96,18,56,0,2,,,,,,,,
P^11 c0,96,47,49,0,0,,,,loc,,,,
h2 h6 n,97,7,51,0,-1,,,,,,,,
h1^2 h6 d1,97,7,52,0,1,,,,,,,,
"h0 x97,7",97,8,50,0,0,,,,,,,,
"h1 x96,8",97,9,51,0,-1,,,,,,,,
h6 e0^2,97,9,52,0,1,,,,h1 h6 e0^2,,h0 h6 e0 g,,
"h1^2 x95,8",97,10,53,0,0,,,,,,,,
d1 k1,97,11,54,0,-1,,,,h1 d1 k1,,,,
_h1 e1 Q2,97,11,51,1,1,,,,_h1^2 e1 Q2,,,,
M D1 h0^2,97,12,52,0,-1,,,,,,,,
H1 m + h1^3 h6 d0 e0,97,12,53,0,1,,,,h1^4 h6 d0 e0,,h2 H1 m,,
t D D1 h1 g,97,13,52,0,-1,,,,,,,,
h1 e1^2 g,97,13,55,0,1,,,,h1^2 e1^2 g,,,,
g^2 Q2,97,15,54,0,0,,,,h1 g^2 Q2,,,,
_h1^3 g^2 i1,97,17,56,1,-2,,,,_h1^4 g^2 i1,,,,
M D c0 g,97,17,53,0,0,,,,,,,,
D h1 d1 g^2,97,17,55,0,2,,,,D h1^2 d1 g^2,,,,
P^3 h1^2 h6 c0,97,18,51,0,0,,,,,,,,
D^2 h1^2 h3 g^2,97,19,54,0,-1,,,,,,,,
h1^4 g^2 i1,97,19,58,0,1,,,,h1^5 g^2 i1,,,,
h0 e0 g^4,97,21,58,0,0,,,,,,h0^2 g^5,,
P^12 h1,97,49,49,0,0,,,,loc,,,,
_h1^2 h6 d1,98,6,51,1,-1,,,h,h6 T,,,,
h2 h6 d1,98,6,52,0,1,,,,,,h2^2 h6 d1,,
"h2 x95,7",98,8,52,0,0,,,,,,"h1^2 x99,7",,
h1 h6 e0^2,98,10,53,0,-3,,,,,,,,
D1 h3^2 d1,98,10,54,0,-1,,,,,,,,
"_h1^3 x94,8",98,10,51,1,1,,,,,,,,
_d1 k1,98,10,53,1,3,,,,_h1 d1 k1,,,,
H1 T + M D1 h1,98,11,53,0,0,,,,M D1 h1^2,,,,
h1 d1 k1,98,12,55,0,-2,,,,h1^2 d1 k1,,,,
_h1^2 e1 Q2,98,12,52,1,0,,,,,,,,
_h1 e1^2 g,98,12,54,1,2,,,,_h1^2 e1^2 g,,,,
h1^4 h6 d0 e0,98,13,54,0,0,,,,h1^5 h6 d0 e0,,,,
e0 g A',98,14,54,0,-2,,,,,,,,
D^2 C,98,14,51,0,0,,,,,,,4,P^3 h1^2 h6 c0
h1^2 e1^2 g,98,14,56,0,2,,,,,,,,
M^2 c0,98,15,53,0,0,,,,,,,,
h1 g^2 Q2,98,16,55,0,-1,,,,h1^2 g^2 Q2,,,,
_D h1 d1 g^2,98,16,54,1,1,,,,_D h1^2 d1 g^2,,,,
_P^3 h1^2 h6 c0,98,17,50,1,0,,,,,,,,
h2^2 d1 g^3,98,18,58,0,-3,,,,,,h1^3 e1 g^3,,
_h1^4 g^2 i1,98,18,57,1,-1,,,,_h1^5 g^2 i1,,,,
D^3 h2^2 g,98,18,52,0,1,,,,,,D^3 h1^2 h3 g,,
D h1^2 d1 g^2,98,18,56,0,3,,,,,,,,
P h1^10 h6 e0,98,19,56,0,0,,,,P h1^11 h6 e0,,,,
h1^5 g^2 i1,98,20,59,0,0,,,,,,,,
h3 g3,99,5,52,0,0,,,,h1 h3 g3,,,,
h6 T,99,7,52,0,-2,,,,,,,,
"x99,7",99,7,52,0,0,,"h0 x99,7",,"h1 x99,7",,,,
M1 h2,99,7,53,0,2,,,,,,M1 h2^2,,
"h0 x99,7",99,8,52,0,0,,,,,,,,
D1 h2 g2,99,9,54,0,-1,,,,,,,,
"x99,9",99,9,53,0,1,,,,h0 h6 e0 g,,,,
"h2^2 x93,8",99,10,53,0,-1,,,,,,,,
"h1 h3 x91,8 + t D1 h0 h2 g2",99,10,53,0,1,,,,,,,,
_h1 d1 k1,99,11,54,1,0,,,,_h1^2 d1 k1,,,,
M D1 h1^2,99,12,54,0,0,,,,,,,,
h1^2 d1 k1,99,13,56,0,-3,,,,,,,,
_h1^2 e1^2 g,99,13,55,1,-1,,,,,,,,
D D1 h2 g,99,13,54,0,1,,,,,,D D1 h2^2 g,,
"_x98,14",99,13,52,1,3,,,,,,_t^2 g^2 B7,,
h1^5 h6 d0 e0,99,14,55,0,0,,,,,,,,
D B6 g,99,15,54,0,-1,,,,,,,,
g^2 j1,99,15,57,0,1,,,,h1 g^2 j1,,,,
D^2 M h2^2,99,16,52,0,-1,,,,,,,,
h1^2 g D4,99,16,57,0,1,,,,h1^3 g D4,,,,
h1 e1 g^3,99,17,58,0,-2,,,,h1^2 e1 g^3,,,,
h1^2 g^2 Q2,99,17,56,0,0,,,,h1^3 g^2 Q2,,,,
_D h1^2 d1 g^2,99,17,55,1,2,,,,_t^2 c1 g^4,,,,
M e0^2 g,99,18,56,0,0,,,,,,M h0 e0 g^2,,
_h1^5 g^2 i1,99,19,58,1,-1,,,h,t g^5 + h1^12 h6 c0 e0,,,,
c1 g^4,99,19,59,0,1,,,,,,h2 c1 g^4,,
P h1^11 h6 e0,99,20,57,0,0,,,,,,,,
_P^11 h1^2 c0,99,48,50,1,0,h,P^12 h2,,loc,,,,
P^12 h2,99,49,50,0,0,,P^12 h0 h2,,,,,,
P^12 h0 h2,99,50,50,0,0,,,,,,,,
h0 h4 c3,100,5,52,0,0,,,,,,,,
h1 h3 g3,100,6,53,0,-1,,,,,,,,
h6 x,100,6,52,0,1,,h0 h6 x,,,,,,
h0 h6 x,100,7,52,0,0,,h0^2 h6 x,,,,,,
"h1 x99,7",100,8,53,0,-1,,,,"h1^2 x99,7",,,,
h0^2 h6 x,100,8,52,0,1,,,,,,,,
h0 h6 e0 g,100,10,54,0,-1,,,,,,,,
_h1^2 h6 e0^2,100,10,53,1,1,,,h,g2 Q2,,,,
_h1^2 d1 k1,100,12,55,1,-2,,,,,,,,
M D1 h0 h2,100,12,54,0,0,,,,,,,,
D d1 g2,100,12,54,0,2,,,,,,,,
h2 H1 m,100,13,55,0,-1,,,,,,,,
"x100,13",100,13,52,0,1,,,,,,,,
_g^2 j1,100,14,56,1,0,,,,_h1 g^2 j1,h,g^2 C',4,M e0^2 g
h1 g^2 j1,100,16,58,0,-3,,,,h1^2 g^2 j1,,,,
P h1^4 h6 c0 e0,100,16,55,0,-1,,,,P h1^5 h6 c0 e0,,,,
_h1 e1 g^3,100,16,57,1,1,,,,_h1^2 e1 g^3,,,,
D^2 d1 g,100,16,54,0,3,,,,D^2 h1 d1 g,,,,
h1^3 g D4,100,17,58,0,0,,,,h1^4 g D4,,,,
h1^2 e1 g^3,100,18,59,0,-3,,,,h1^3 e1 g^3,,,,
D^3 h1 h3 g,100,18,53,0,-1,,,,D^3 h1^2 h3 g,,,,
h1^3 g^2 Q2,100,18,57,0,1,,,,h1^4 g^2 Q2,,,,
_t^2 c1 g^4,100,18,56,1,3,,,,,,,,
t g^5 + h1^12 h6 c0 e0,100,20,59,0,0,,,,t h1 g^5 + h1^13 h6 c0 e0,,,,
h0 g^5,100,21,60,0,0,,h0^2 g^5,,,,h0 h2 g^5,,
h0^2 g^5,100,22,60,0,0,,,,,,h0^2 h2 g^5,,
h2^2 h6 d1,101,7,54,0,-1,,,,,,,,
"x101,7",101,7,53,0,1,,,,,,,,
D h0 h3^2 h6,101,8,52,0,0,,,,,,,,
"h1^2 x99,7",101,9,54,0,-2,,,,,,,,
"h0 x101,8 + h2 h6 m",101,9,54,0,0,,,,,,,,
"h3 x94,8",101,9,53,0,2,,,,"h1 h3 x94,8 + t h2 x99,9",,,,
g2 Q2,101,11,54,0,0,,,,h1 g2 Q2,,,,
_t h2 H1 m + h1 h6 c0 d0^2,101,12,53,1,0,,,h,P h6 d0 e0,,_t^2 h1 g^2 H1,,
_h1^6 h6 d0 e0,101,14,55,1,-1,,,,,,,,
g^2 A',101,14,56,0,1,,,,,,h2 g^2 A',,
_h1 g^2 j1,101,15,57,1,-1,,,,_h1^2 g^2 j1,,,,
D^2 i1,101,15,54,0,1,,,,D^2 h1 i1,,,,
h1^2 g^2 j1,101,17,59,0,-4,,,,,,,,
P h1^5 h6 c0 e0,101,17,56,0,-2,,,,P h1^6 h6 c0 e0,,,,
D^2 M c0,101,17,53,0,0,,,,,,,,
_h1^2 e1 g^3,101,17,58,1,2,,,,_h1^3 e1 g^3,,,,
D^2 h1 d1 g,101,17,55,0,4,,,,D^2 h1^2 d1 g,,,,
h1^4 g D4,101,18,59,0,0,,,,h1^5 g D4,,,,
h1^3 e1 g^3,101,19,60,0,-2,,,,,,,,
D^3 h1^2 h3 g,101,19,54,0,0,,,,,,,,
h1^4 g^2 Q2,101,19,58,0,2,,,,h1^5 g^2 Q2,,,,
t h1 g^5 + h1^13 h6 c0 e0,101,21,60,0,-1,,,,h1^14 h6 c0 e0,,,,
_t h0^2 g^5,101,21,58,1,1,,,,,h,D h2^2 e0^2 g^2,,
_P^12 h1^4,101,51,51,1,0,,,,loc,,,,
h1 h6 e1,102,6,54,0,0,,,,h1^2 h6 e1,,,,
h6 c1 g,102,8,55,0,-1,,,,,,h2 h6 c1 g,,
M1 h2^2,102,8,55,0,1,,,,,,M1 h1^2 h3,,
"h1 h3 x94,8 + t h2 x99,9",102,10,54,0,-1,,,,,,,,
D h1 h6 d0,102,10,53,0,1,,,,,,,,
h0 g2 D2,102,11,54,0,-1,,,,,,,,
_t^2 c1 H1 g,102,11,53,1,1,,,h,"x103,12",,,,
h1 g2 Q2,102,12,55,0,-1,,,,,,,,
d1^2 e1,102,12,57,0,1,,,,,,,,
P h6 d0 e0,102,13,54,0,0,,,,P h1 h6 d0 e0,,,,
D D1 h2^2 g,102,14,56,0,-1,,,,,,D D1 h1^2 h3 g,,
_t^2 g^2 B7,102,14,54,1,1,,,,,,,,
_h1^2 g^2 j1,102,16,58,1,-3,,,,,,,,
D^2 h1 i1,102,16,55,0,-1,,,,D^2 h1^2 i1,,,,
_D^2 h1 d1 g,102,16,54,1,1,,,,_D^2 h1^2 d1 g,,,,
(De1+C0) g^2,102,16,57,0,3,,,,D h1 e1 g^2,,,,
P^2 h0 h6 i,102,17,52,0,-1,,,,,,,,
_h1^4 g D4,102,17,58,1,1,,,,_h1^5 g D4,,,,
P h1^6 h6 c0 e0,102,18,57,0,-2,,,,P h1^7 h6 c0 e0,,,,
_h1^3 e1 g^3,102,18,59,1,0,,,,,,,,
D^2 h1^2 d1 g,102,18,56,0,2,,,,,,,,
P^2 h1^6 h6 e0,102,19,56,0,-2,,,,P^2 h1^7 h6 e0,,,,
