name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
h1^5 g D4,102,19,60,0,0,,,,h1^6 g D4,,,,
M h0 e0 g^2,102,19,58,0,2,,,,,,M h0^2 g^3,,
h2 c1 g^4,102,20,61,0,-1,,,,,,,,
h1^5 g^2 Q2,102,20,59,0,1,,,,,,,,
h1^14 h6 c0 e0,102,22,61,0,0,,,,h0^2 h2 g^5,,,,
h6 f1,103,5,54,0,0,,,,h1 h6 f1,,,,
h1^2 h6 e1,103,7,55,0,-1,,,,,,,,
M1 h3,103,7,55,0,1,,,,M1 h1 h3,,,,
"h3 x96,8",103,9,54,0,-1,,,,,,,,
"_h1 h3 x94,8 + t h2 x99,9",103,9,53,1,1,,,,,,"_t h2^2 x99,9",,
"h1^2 x101,8",103,10,56,0,0,,,,,,,,
_t d1^2 e1,103,11,55,1,0,,,,,,,,
"x103,12",103,12,54,0,-2,,,,,,,,
M D1 h2^2,103,12,56,0,0,,,,,,,,
h6 d0 j,103,12,54,0,2,,,,,,h0 h6 d0 k,,
P h1 h6 d0 e0,103,14,55,0,0,,,,,,,,
_h1 g^2 B7,103,15,57,1,-3,,,,,,,,
D^2 B6,103,15,54,0,-1,,,,,,,,
D g j1,103,15,57,0,1,,,,D h1 g j1,,,,
g^2 C',103,15,58,0,3,,,,,,h2 g^2 C',4,M h0 e0 g^2
"h1^2 x101,14",103,16,57,0,0,,,,"h1^3 x101,14",,,,
D^2 h1^2 i1,103,17,56,0,-2,,,,D^2 h1^3 i1,,,,
_D^2 h1^2 d1 g,103,17,55,1,0,,,h,D^2 g T,,,,
D h1 e1 g^2,103,17,58,0,2,,,,D h1^2 e1 g^2,,,,
_h1^5 g D4,103,18,59,1,-1,,,,_h1^6 g D4,,,,
_t M h0 e0 g^2 + M^2 h1^4 c0,103,18,56,1,1,,,,,,_t M h0^2 g^3,,
P h1^7 h6 c0 e0,103,19,58,0,-1,,,,P h1^8 h6 c0 e0,,,,
_t h2 c1 g^4,103,19,59,1,1,,,,,,,,
P^2 h1^7 h6 e0,103,20,57,0,-1,,,,,,,,
h1^6 g D4,103,20,61,0,1,,,,h1^7 g D4,,,,
h2 g^5,103,21,62,0,0,,h0 h2 g^5,,,,h2^2 g^5,,
h0 h2 g^5,103,22,62,0,0,,h0^2 h2 g^5,,,,,,
h0^2 h2 g^5,103,23,62,0,0,,,,,,,,
P^10 h0^2 i,103,49,52,0,0,,P^10 h0^3 i,,,,,,
P^10 h0^3 i,103,50,52,0,0,,P^10 h0^4 i,,,,,,
P^10 h0^4 i,103,51,52,0,0,,P^10 h0^5 i,,,,,,
P^10 h0^5 i,103,52,52,0,0,,,,,,,,
h0 h6 c2,104,5,54,0,0,,,,,,,,
h1 h6 f1,104,6,55,0,0,,,,,,,,
M1 h1 h3,104,8,56,0,0,,,,M1 h1^2 h3,,,,
"h2 x101,8",104,9,56,0,0,,,,,,h1 g2 H1,,
D1 h3^2 e1,104,10,57,0,-2,,,,,,,,
D h0 h6 e0,104,10,54,0,0,,,,,,,,
_d1 l1,104,10,56,1,2,,,h,"h2^2 x99,9",,,,
"M D1 h3 + x104,11",104,11,56,0,0,,,,,,,,
"x104,12",104,12,54,0,-1,,,,,,,,
"y104,12",104,12,57,0,1,,,,,,,,
_t^2 h1 g^2 H1,104,13,55,1,-1,,,,,,,,
h2 c1 H1 g,104,13,58,0,1,,,,,,,,
D D1 h1 h3 g,104,14,57,0,-1,,,,D D1 h1^2 h3 g,,,,
_D g j1,104,14,56,1,1,,,,_D h1 g j1,,_t h2 g^2 C',4,_t M h0 e0 g^2 + M^2 h1^4 c0
h2 g^2 A',104,15,58,0,0,,,,,,t h1 g^2 G0,,
D h1 g j1,104,16,58,0,-4,,,,D h1^2 g j1,,,,
_t D^2 h2 d1 g,104,16,54,1,-2,,,h,D^3 h1 d1,,,,
D^2 h5 c0 e0 + _D^2 h1^2 i1,104,16,55,0,0,,,,D^2 h1 h5 c0 e0 + _D^2 h1^3 i1,,,,
_D h1 e1 g^2,104,16,57,1,2,,,,_D h1^2 e1 g^2,,,,
d1^2 g^2,104,16,60,0,4,,,,h1 d1^2 g^2,,h1^2 g d1 i1,,
"h1^3 x101,14",104,17,58,0,0,,,,"h1^4 x101,14",,,,
D^2 h1^3 i1,104,18,57,0,-3,,,,D^2 h1^4 i1,,,,
D^2 g T,104,18,56,0,-1,,,,,,,,
D h1^2 e1 g^2,104,18,59,0,1,,,,,,,,
D^4 h1 h3,104,18,53,0,3,,,,D^4 h1^2 h3,,,,
_h1^6 g D4,104,19,60,1,0,,,,_h1^7 g D4,,,,
P h1^8 h6 c0 e0,104,20,59,0,0,,,,P h1^9 h6 c0 e0,,,,
h1^7 g D4,104,21,62,0,-1,,,,h1^8 g D4,,,,
_t h0 h2 g^5,104,21,60,1,1,h,D h2^2 e0^2 g^2,,,h,D h2^2 e0 g^3,,
D h2^2 e0^2 g^2,104,22,60,0,0,,,,,,P h1^11 h6 c0 e0,,
P^12 c0,104,51,53,0,0,,,,loc,,,,
"x105,7",105,7,55,0,-1,,,,,,,,
_M1 h1 h3,105,7,55,1,1,,,,_M1 h1^2 h3,,,,
g2 D3,105,8,56,0,0,,,,,,,,
h2 h6 c1 g,105,9,57,0,-1,,,,,,,,
M1 h1^2 h3,105,9,57,0,1,,,,,,,,
g2 A',105,10,56,0,0,,,,,,,,
"h2^2 x99,9",105,11,57,0,0,,,,,,,,
M D1 c0,105,13,57,0,0,,,,M D1 h1 c0,,,,
_P h1^2 h6 d0 e0,105,14,55,1,-2,,,,,,,,
h2 g^2 H1,105,14,59,0,0,,,,,,h2^2 g^2 H1,,
_t h2 g^2 A',105,14,56,1,2,,,,,,_t^2 h1 g^2 G0,,
D D1 h1^2 h3 g,105,15,58,0,-3,,,,,,,,
g d1 i1,105,15,60,0,-1,,,,h1 g d1 i1,,,,
_D^2 h1 B6,105,15,54,1,1,,,,_D^2 h1^2 B6,,,,
_D h1 g j1,105,15,57,1,3,,,,_D h1^2 g j1,,,,
D h1^2 g j1,105,17,59,0,-5,,,,,,,,
"h1^3 y102,14",105,17,60,0,-3,,,,"h1^4 y102,14",,,,
D^3 h1 d1,105,17,55,0,-1,,,,D^3 h1^2 d1,,,,
D^2 h1 h5 c0 e0 + _D^2 h1^3 i1,105,17,56,0,1,,,,D^2 h1^2 h5 c0 e0 + _D^2 h1^4 i1,,,,
_D h1^2 e1 g^2,105,17,58,1,3,,,h,t B5 g^2,,,,
h1 d1^2 g^2,105,17,61,0,5,,,,h1^2 d1^2 g^2,,,,
"h1^4 x101,14",105,18,59,0,0,,,,"h1^5 x101,14",,,,
D^2 h1^4 i1,105,19,58,0,-2,,,,D^2 h1^5 i1,,,,
D^4 h1^2 h3,105,19,54,0,0,,,,,,,,
M h0 g^3,105,19,60,0,2,,M h0^2 g^3,,,,M h0 h2 g^3,,
_h1^7 g D4,105,20,61,1,-1,,,,_h1^8 g D4,,,,
M h0^2 g^3,105,20,60,0,1,,,,,,,,
P h1^9 h6 c0 e0,105,21,60,0,-1,,,,P h1^10 h6 c0 e0,,,,
D^2 h0 e0 g^2,105,21,58,0,1,,,,,,D^2 h0^2 g^3,,
h1^8 g D4,105,22,63,0,0,,,,,,,,
P^13 h1,105,53,53,0,0,,,,loc,,,,
C1,106,6,56,0,0,,,,,,,,
_M1 h1^2 h3,106,8,56,1,-2,,,,,,,,
"h3 x99,7",106,8,56,0,0,,"h0 h3 x99,7",,,,,,
_t h2 h6 c1 g,106,8,55,1,2,,,,,,,,
"h0 h3 x99,7",106,9,56,0,0,,,,,,,,
"_t h2^2 x99,9",106,10,55,1,-1,,,,,,,,
"h3 x99,9",106,10,57,0,1,,,,,,,,
D e1 g2,106,12,57,0,0,,,,,,,,
h0 h6 d0 k,106,13,56,0,0,,,,,,,,
_g d1 i1,106,14,59,1,-2,,,,_h1 g d1 i1,,,,
M D1 h1 c0,106,14,58,0,0,,,,,,,,
i1^2,106,14,60,0,2,,,,h1 i1^2,,,,
D^2 h0 D2,106,15,54,0,0,,,,,,,,
h2 g^2 C',106,16,60,0,-5,,,,,,h0 h2 g^2 G0,4,M h0^2 g^3
h1 g d1 i1,106,16,61,0,-3,,,,h1^2 g d1 i1,,,,
_D^2 h1^2 B6,106,16,55,1,-1,,,,_t^3 B5 g^2,,,,
_D h1^2 g j1,106,16,58,1,1,,,,,,,,
_h1 d1^2 g^2,106,16,60,1,3,,,,_h1^2 d1^2 g^2,,,,
D^2 e1 g + _t h2 g^2 C0,106,16,57,0,5,,,,D^2 h1 e1 g,,D^2 h1^2 j1,,
"_h1^4 x101,14",106,17,58,1,0,,,,"_h1^5 x101,14",,,,
"h1^4 y102,14",106,18,61,0,-4,,,,"h1^5 y102,14",,,,
D^3 h1^2 d1,106,18,56,0,-2,,,,,,,,
D^2 h1^2 h5 c0 e0 + _D^2 h1^4 i1,106,18,57,0,0,,,,D^2 h1^3 h5 c0 e0 + _D^2 h1^5 i1,,,,
t B5 g^2,106,18,59,0,2,,,,,,,,
h1^2 d1^2 g^2,106,18,62,0,4,,,,,,,,
P^3 h1^2 h6 e0,106,19,56,0,-2,,,,P^3 h1^3 h6 e0,,,,
"h1^5 x101,14",106,19,60,0,0,,,,"h1^6 x101,14",,,,
_t M h0^2 g^3,106,19,58,1,2,,,,,h,M D h2^2 e0^2,,
D^2 h1^5 i1,106,20,59,0,0,,,,,,,,
_h1^8 g D4,106,21,62,1,0,,,,,,,,
h2^2 g^5,106,22,64,0,-1,,,,,,h1^2 h3 g^5,,
P h1^10 h6 c0 e0,106,22,61,0,1,,,,P h1^11 h6 c0 e0,,,,
h4 g3,107,5,56,0,0,,h0 h4 g3,,h1 h4 g3,,h2 h4 g3,4,"h0 h3 x99,7"
h0 h4 g3,107,6,56,0,0,,h0^2 h4 g3,,,,,,
h0^2 h4 g3,107,7,56,0,-1,,,,,,,,
"x107,7",107,7,56,0,1,,,,,,,,
D h6 g,107,9,56,0,0,,D h0 h6 g,,D h1 h6 g,,D h2 h6 g,,
h1 g2 H1,107,10,58,0,-1,,,,,,,,
D h0 h6 g,107,10,56,0,1,,,,,,,,
"x107,12",107,12,56,0,0,,,,,,,,
D1 h1^2 i1,107,13,60,0,-3,,,,D1 h1^3 i1,,,,
_i1^2,107,13,59,1,-1,,,,_h1 i1^2,,,,
"x107,13",107,13,57,0,1,,,,,,,,
D1 h2 g d1,107,13,60,0,3,,,,,,D1 h2^2 d1 g,,
_t h2 g^2 C',107,15,58,1,-5,,,,,,_t h0 h2 g^2 G0,4,_t M h0^2 g^3
_h1 g d1 i1,107,15,60,1,-3,,,,_h1^2 g d1 i1,,,,
D^2 j1,107,15,57,0,-1,,,,D^2 h1 j1,,,,
B6 d1 g,107,15,60,0,1,,,,,,,,
h1 i1^2,107,15,61,0,3,,,,h1^2 i1^2,,,,
_D h3 B6 g,107,15,57,1,5,,,,,,,,
t h1 g^2 G0,107,16,60,0,-1,,,,,,,,
D^2 h1^2 D4,107,16,57,0,1,,,,D^2 h1^3 D4,,,,
h1^2 g d1 i1,107,17,62,0,-4,,,,,,,,
_D^3 h1^2 d1,107,17,55,1,-2,,,,_t^2 D^2 c1 g^2,,,,
_t^3 B5 g^2,107,17,56,1,0,,,h,D^2 h1^3 Q2,,,,
_h1^2 d1^2 g^2,107,17,61,1,2,,,,,,,,
D^2 h1 e1 g,107,17,58,0,4,,,,D^2 h1^2 e1 g,,,,
"_h1^5 x101,14",107,18,59,1,-1,,,,"_h1^6 x101,14",,,,
M D^2 d0,107,18,56,0,1,,,,,,M D^2 h0 e0,,
"h1^5 y102,14",107,19,62,0,-2,,,,,,,,
D^2 h1^3 h5 c0 e0 + _D^2 h1^5 i1,107,19,58,0,0,,,,D^2 h1^4 h5 c0 e0 + t D^2 g^3,,,,
D^2 c1 g^2,107,19,59,0,2,,,,,,,,
P^3 h1^3 h6 e0,107,20,57,0,-1,,,,,,,,
"h1^6 x101,14",107,20,61,0,1,,,,"h1^7 x101,14",,,,
_t h2^2 g^5,107,21,62,1,0,h,D h2^2 e0 g^3,,,h,D h2^2 g^4,,
D h2^2 e0 g^3,107,22,62,0,0,,P h1^11 h6 c0 e0,,,,"h1^9 x101,14",,
P h1^11 h6 c0 e0,107,23,62,0,0,,,,,,,,
_P^12 h1^2 c0,107,52,54,1,0,h,P^13 h2,,loc,,,,
P^13 h2,107,53,54,0,0,,P^13 h0 h2,,,,,,
P^13 h0 h2,107,54,54,0,0,,,,,,,,
h1 h4 g3,108,6,57,0,0,,,,h1^2 h4 g3,,,,
"x108,7",108,7,57,0,0,,,,,,,,
D h1 h6 g,108,10,57,0,-1,,,,,,,,
"h0 h3 x101,8",108,10,58,0,1,,,,,,,,
"x108,11",108,11,57,0,0,,,,,,,4,_D h3 B6 g
d1^2 g2,108,12,60,0,-2,,,,,,,,
_t D1 h2 g d1,108,12,58,1,0,,,h,"y109,13",,,,
_D1 h1^2 i1,108,12,59,1,2,,,,_D1 h1^3 i1,,,,
_D^2 j1,108,14,56,1,-5,,,,_D^2 h1 j1,,,4,M D^2 d0
D1 h1^3 i1,108,14,61,0,-3,,,,D1 h1^4 i1,,,,
_B6 d1 g,108,14,59,1,-1,,,,_B6 h1 d1 g,,,,
_h1 i1^2,108,14,60,1,1,,,,_h1^2 i1^2,,,,
D^2 D1 h1 h3,108,14,57,0,3,,,,D^2 D1 h1^2 h3,,,,
"x108,14",108,14,57,0,5,,,,"h1 x108,14",,,,
h2^2 g^2 H1,108,15,61,0,-1,,,,,,,,
_t^2 h1 g^2 G0,108,15,58,1,1,,,,,,,,
_h1^2 g d1 i1,108,16,61,1,-5,,,h,h0 h2 g^2 G0,,,,
D^2 h1 j1,108,16,58,0,-3,,,,D^2 h1^2 j1,,,,
h1^2 i1^2,108,16,62,0,-1,,,,h1^3 i1^2,,,,
D g^2 g2,108,16,60,0,1,,,,D^2 h1 g^2 g2,,,,
_D^2 h1 e1 g,108,16,57,1,3,,,,_D^2 h1^2 e1 g,,,,
_D^2 h1^2 Q2,108,16,55,1,5,,,,_D^2 h1^3 Q2,,,,
D^2 h1^3 D4,108,17,58,0,0,,,,D^2 h1^4 D4,,,,
_t^2 D^2 c1 g^2,108,18,56,1,-2,,,,,,,,
D^2 h1^3 Q2,108,18,57,0,0,,,,D^2 h1^4 Q2,,,,
D^2 h1^2 e1 g,108,18,59,0,2,,,,,,,,
M h2 g^3,108,19,62,0,-1,,M h0 h2 g^3,,,,,,
"_h1^6 x101,14",108,19,60,1,1,,,,"_h1^7 x101,14",,,,
M h0 h2 g^3,108,20,62,0,-1,,,,,,,,
D^2 h1^4 h5 c0 e0 + t D^2 g^3,108,20,59,0,1,,,,D^2 h1^5 h5 c0 e0 + t D^2 h1 g^3,,,,
D^2 h0 g^3,108,21,60,0,-1,,D^2 h0^2 g^3,,,,,,
"h1^7 x101,14",108,21,62,0,1,,,,"h1^8 x101,14",,,,
D^2 h0^2 g^3,108,22,60,0,-1,,,,,,,,
h1 h3 g^5,108,22,65,0,1,,,,h1^2 h3 g^5,,,,
DD11,109,5,57,0,0,,,,,,,,
h1^2 h4 g3,109,7,58,0,0,,,,,,,,
M h1 h6,109,8,57,0,0,,,,M h1^2 h6,,,,
"h1 h3 x101,8",109,10,59,0,-1,,,,,,,,
"x109,10",109,10,58,0,1,,,,,,,,
e1 l1,109,11,60,0,-1,,,,,,,,
_t d1^2 g2,109,11,58,1,1,,,h,"x110,12",,,,
"x109,12",109,12,57,0,0,,,,"h1 x109,12",,,2?,D^2 D1 h1 h3
"x109,12 again",109,12,57,0,0,,,,,,,2?,"x108,14"
"y109,13",109,13,59,0,-2,,,,"h1 y109,13",,,,
_D1 h1^3 i1,109,13,60,1,0,,,,_D1 h1^4 i1,,,,
"x109,13",109,13,57,0,2,,,,,,,,
_t h2^2 g^2 H1,109,14,59,1,-1,,,,,,,,
D^2 A',109,14,56,0,1,,,,,,,,
_D^2 h1 j1,109,15,57,1,-5,,,,_D^2 h1^2 j1,,,,
D1 h1^4 i1,109,15,62,0,-3,,,,D1 h1^5 i1,,,,
_B6 h1 d1 g,109,15,60,1,-1,,,,_B6 h1^2 d1 g,,,,
_h1^2 i1^2,109,15,61,1,1,,,,_h1^3 i1^2,,,,
D^2 D1 h1^2 h3,109,15,58,0,3,,,,,,,,
"h1 x108,14",109,15,58,0,5,,,,,,,,
h0 h2 g^2 G0,109,17,62,0,-6,,,,,,,,
D^2 h1^2 j1,109,17,59,0,-4,,,,,,,,
"h1^3 x106,14",109,17,60,0,-2,,,,"h1^4 x106,14",,,,
h1^3 i1^2,109,17,63,0,0,,,,h1^4 i1^2,,,,
D^2 h1 g^2 g2,109,17,61,0,2,,,,D^2 h1^2 g^2 g2,,,,
_D^2 h1^2 e1 g,109,17,58,1,4,,,,_t^2 h2 B5 g^2,,,,
_D^2 h1^3 Q2,109,17,56,1,6,,,,_D^2 h1^4 Q2,,,,
D^2 h1^4 D4,109,18,59,0,-2,,,,D^2 h1^5 D4,,,,
M D1 P h1^4,109,18,60,0,0,,,,,,,,
"h1^6 x103,12",109,18,60,0,2,,,,,,,,
_t M h0 h2 g^3,109,19,60,1,-1,h,M D h2^2 e0^2,,,,,,
D^2 h1^4 Q2,109,19,58,0,1,,,,D^2 h1^5 Q2,,,,
M D h2^2 e0^2,109,20,60,0,-1,,,,,,,,
"_h1^7 x101,14",109,20,61,1,1,,,,"_h1^8 x101,14",,,,
D^2 h1^5 h5 c0 e0 + t D^2 h1 g^3,109,21,60,0,-1,,,,D^2 h1^6 h5 c0 e0,,,,
M^2 P^2 h2,109,21,58,0,1,,,,,,,,
"h1^8 x101,14",109,22,63,0,0,,,,"h1^9 x101,14",,,,
h1^2 h3 g^5,109,23,66,0,0,,,,,,,,
_P^13 h1^4,109,55,55,1,0,,,,loc,,,,
h2 h4 g3,110,6,58,0,0,,,,,,,,
M1 h3^2,110,8,59,0,0,,,,,,,,
M h1^2 h6,110,9,58,0,0,,,,,,,,
D h2 h6 g,110,10,58,0,-2,,,,,,,,
D1 h3^2 g2,110,10,60,0,0,,,,,,,,
_e1 l1,110,10,59,1,2,,,,,,,,
"x110,12",110,12,59,0,-3,,,,,,,,
"y110,12",110,12,60,0,-1,,,,,,,,
_D1 x g,110,12,59,1,1,,,,,,,,
"_y109,13",110,12,58,1,3,,,,,,,,
"h1 x109,12",110,13,58,0,0,,,,,,,2?,D^2 D1 h1^2 h3
"h1 x109,12 again",110,13,58,0,0,,,,,,,2?,"h1 x108,14"
D1 h2^2 d1 g,110,14,62,0,-4,,,,,,,,
"h1 y109,13",110,14,60,0,-2,,,,,,,,
"x110,14",110,14,60,0,0,,,,,,,,
_h1 d1 g Q2,110,14,59,1,2,,,,,,,,
_D1 h1^4 i1,110,14,61,1,4,,,,,,,,
h1^2 h6 d0^2 e0,110,15,60,0,-1,,,,,,,3?,M D1 P h1^4
D h1^6 h6 e0,110,15,60,0,1,,,,,,,3?,"h1^6 x103,12"
_t h0 h2 g^2 G0,110,16,60,1,-8,,,,,,,4,M D h2^2 e0^2
d1 e1 g^2,110,16,63,0,-6,,,,,,,,
_D^2 h1^2 j1,110,16,58,1,-4,,,,,,,,
D1 h1^5 i1,110,16,63,0,-2,,,,,,,,
_B6 h1^2 d1 g,110,16,61,1,0,,,,,,,,
M^2 g,110,16,60,0,2,,,,,,,2?,M D1 P h1^4
M^2 g again,110,16,60,0,2,,,,,,,2?,"h1^6 x103,12"
D^3 e1 + D^2 C0,110,16,57,0,4,,,,,,,,
_h1^3 i1^2,110,16,62,1,6,,,,,,,,
_D^2 h1 g^2 g2,110,16,60,1,8,,,,,,,,
_D^2 h1^4 D4,110,17,58,1,-1,,,,,,,,
D h0^5 h6 i,110,17,56,0,1,,,,,,,,
h2 g^2 C'',110,18,63,0,-5,,,,,,,4,"h1^8 x101,14"
"h1^4 x106,14",110,18,61,0,-3,,,,,,,,
h1^4 i1^2,110,18,64,0,-1,,,,,,,,
D^2 h1^2 g^2 g2,110,18,62,0,1,,,,,,,,
_t^2 h2 B5 g^2,110,18,59,1,3,,,,,,,,
_D^2 h1^4 Q2,110,18,57,1,5,,,,,,,,
M D^2 h0 e0,110,19,58,0,-2,,,,,,,,
D^2 h1^5 D4,110,19,60,0,0,,,,,,,,
_t M D^2 h1^2 d0,110,19,56,1,2,,,,,,,,
D^2 h1^5 Q2,110,20,59,0,0,,,,,,,,
"_h1^8 x101,14",110,21,62,1,0,,,,,,,,
D h2^2 g^4,110,22,64,0,-1,,"h1^9 x101,14",,,,,,
D^2 h1^6 h5 c0 e0,110,22,61,0,1,,,,,,,,
"h1^9 x101,14",110,23,64,0,0,,,,,,,,